compression,compressionBzip2,compressionGzip,compressionLrzip,compressionLzo,compressionZpaq,disableCompressibilityTesting,encryption,level,level1,level2,level3,level4,level5,level6,level7,level8,level9,unlimitedWindowSize,Performance
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42300
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,43680
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43560
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45720
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44370
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46950
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45770
1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,220490
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,222350
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,295950
1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,350260
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,347130
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,395130
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1070520
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1185460
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,833620
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,213900
1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,222830
1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,233560
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,243700
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,250030
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,260550
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,263150
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,271090
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,274670
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,88600
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,89260
1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,97960
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,103630
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,114530
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,139600
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,156680
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,198500
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,205040
1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,65730
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,59710
1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,61770
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,60460
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,61210
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,61790
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,64550
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,63620
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,64620
1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,681080
1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,684690
1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,681250
1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2288260
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2282110
1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2273900
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2282560
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,5802460
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5810950
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,49760
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,53200
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,56980
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,54820
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,53500
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,56570
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,61280
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,56430
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,59650
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,212880
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,210810
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,284060
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,339360
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,340300
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,383910
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1061640
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1178930
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,828640
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,208080
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,212850
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,223100
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,232720
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,240110
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,249760
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,258170
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,263330
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,266710
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,77610
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,81720
1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91570
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,92590
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,109300
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,127760
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,145950
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,187730
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,198100
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,50740
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,51040
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,47370
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,47570
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48640
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,50250
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,52700
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,52920
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52010
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,672520
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,671740
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,675720
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2271260
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2263060
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2271620
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2279890
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,5768350
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5754200
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,41260
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,42910
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,41830
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,41590
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,43550
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,40550
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47130
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,43330
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,45980
1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,221550
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,220350
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,295410
1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,350440
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,351010
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,389840
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1070210
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1186750
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,832070
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,212659
1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,225740
1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,234950
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,242800
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,250520
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,259470
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,268620
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,268560
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,276740
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,89450
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,92770
1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,100240
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,106090
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,119050
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,140250
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,158380
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,199390
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,208740
1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,60110
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,64640
1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,58050
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,61000
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,61870
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,61690
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,65100
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,64130
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,64550
1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,680540
1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,680310
1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,681430
1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2289050
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,2278560
1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2290710
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2282210
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,5797710
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,5811280
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,52650
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,49450
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,53530
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,57850
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,59380
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,58470
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,56940
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,59060
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,58760
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,212530
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,209160
1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,283850
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,338900
1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,339880
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,383300
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1060630
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1178530
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,828500
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,208010
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,215150
1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,223090
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,232880
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,239080
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,248560
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,257790
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,262750
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,266990
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,77430
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,81420
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,91630
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,94420
1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,107250
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,126550
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,145660
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,186750
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,193590
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,49440
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,51360
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,47910
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,46750
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,49160
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,50200
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,52880
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,53450
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,52040
1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,672970
1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,671500
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,673650
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2271210
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2264750
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2267790
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2275100
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5565990
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5578370
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,40430
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,44600
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,41900
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,42230
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,43660
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44110
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,46710
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,48150
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,45270
1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,220780
1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,220370
1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,296210
1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,350440
1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,349540
1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,392630
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1067140
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1183670
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,833190
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,214970
1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,224880
1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,234460
1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,244100
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,250660
1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,259530
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,268330
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,268830
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,272930
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,89180
1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,90930
1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,102280
1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,106310
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,117480
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,138260
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,155440
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,199110
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,208540
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,64910
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,62210
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,61350
1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,59970
1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,57750
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,62120
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,64570
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,63590
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,64670
1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,680310
1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,683560
1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,679100
1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2275940
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2269330
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2272580
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2287710
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,5615690
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5619060
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,54530
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,53870
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,53750
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,57800
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,52070
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,56570
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,56650
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,57660
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,57250
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,211900
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,210150
1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,284170
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,338270
1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,339300
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,383480
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1060950
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1179410
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,828190
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,207830
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,214010
